fraudulent,company_profile,description,requirements,benefits,telecommuting,has_company_logo,has_questions,located_in_US,low_required_education,money_in_title,money_in_description,consecutive_punctuation,des_avg_sent_length,has_no_company_profile,has_short_company_profile,has_short_description,has_short_requirements
0,88,105,33,30,1,1,1,0,,,,0,0.0,0,0,0,0
1,0,138,0,0,0,0,0,0,,,,0,0.0,1,1,0,1
1,0,89,3,3,0,0,0,0,,,,0,0.0,1,1,0,1
1,0,130,28,0,0,0,0,0,,,,0,0.0,1,1,0,0
0,81,153,17,30,1,1,0,0,,,,0,0.0,0,0,0,0
1,0,88,0,0,0,0,0,0,,,,0,0.0,1,1,0,1
0,45,255,121,12,1,1,1,0,,,,0,0.0,0,0,0,0
0,0,21,74,24,1,1,1,0,,,,0,0.0,1,1,0,0
0,45,146,37,4,1,1,0,0,,,,0,0.0,0,0,0,0
1,111,229,131,78,1,1,1,0,,,,0,0.0,0,0,0,0
1,84,348,204,49,1,1,1,0,,,,0,0.0,0,0,0,0
0,124,213,36,67,1,1,1,0,,,,0,0.0,0,0,0,0
0,26,502,0,0,1,1,1,0,,,,0,0.0,0,0,0,1
0,75,178,55,58,1,1,1,0,,,,0,0.0,0,0,0,0
1,0,335,0,0,0,0,0,0,,,,0,0.0,1,1,0,1
1,47,91,53,12,1,1,1,0,,,,0,0.0,0,0,0,0
0,0,219,31,7,0,0,0,0,,,,0,0.0,1,1,0,0
0,86,81,101,129,1,1,1,0,,,,0,0.0,0,0,0,0
0,18,17,95,38,1,1,1,0,,,,0,0.0,0,0,0,0
0,48,216,85,33,1,1,1,0,,,,0,0.0,0,0,0,0
1,0,40,60,8,0,0,0,0,,,,0,0.0,1,1,0,0
1,84,145,8,4,1,1,1,0,,,,0,0.0,0,0,0,1
0,43,61,33,0,1,1,0,0,,,,0,0.0,0,0,0,0
1,0,252,107,0,0,0,0,0,,,,0,0.0,1,1,0,0
0,74,105,28,57,1,1,1,0,,,,0,0.0,0,0,0,0
1,0,239,0,0,0,0,0,0,,,,0,0.0,1,1,0,1
1,0,115,0,0,0,0,0,0,,,,0,0.0,1,1,0,1
0,130,52,180,0,1,1,0,0,,,,0,0.0,0,0,0,0
1,0,97,22,0,0,0,0,0,,,,0,0.0,1,1,0,0
1,0,173,47,0,0,0,0,0,,,,0,0.0,1,1,0,0
0,31,77,98,38,1,1,0,0,,,,0,0.0,0,0,0,0
1,0,67,18,0,0,0,0,0,,,,0,0.0,1,1,0,0
0,130,85,104,0,1,1,0,0,,,,0,0.0,0,0,0,0
1,0,81,0,0,0,0,0,0,,,,0,0.0,1,1,0,1
1,87,19,10,3,1,1,0,0,,,,0,0.0,0,0,0,0
1,157,13,88,36,1,1,1,0,,,,0,0.0,0,0,0,0
0,59,32,22,0,1,1,0,0,,,,0,0.0,0,0,0,0
1,0,154,12,83,0,0,1,0,,,,0,0.0,1,1,0,0
0,133,299,75,17,1,1,1,0,,,,0,0.0,0,0,0,0
1,0,215,22,25,0,0,1,0,,,,0,0.0,1,1,0,0
0,267,218,81,85,1,1,0,0,,,,0,0.0,0,0,0,0
1,79,76,79,0,1,1,1,0,,,,0,0.0,0,0,0,0
1,0,88,0,0,0,0,0,0,,,,0,0.0,1,1,0,1
0,37,193,0,14,1,1,0,0,,,,0,0.0,0,0,0,1
1,96,219,76,22,1,1,1,0,,,,0,0.0,0,0,0,0
0,90,219,58,58,1,1,0,0,,,,0,0.0,0,0,0,0
1,0,408,0,0,0,0,0,0,,,,0,0.0,1,1,0,1
0,10,43,16,3,1,1,1,0,,,,0,0.0,0,0,0,0
1,0,288,0,0,0,0,0,0,,,,0,0.0,1,1,0,1
0,125,26,60,18,1,1,0,0,,,,0,0.0,0,0,0,0
1,0,55,3,0,0,0,0,0,,,,0,0.0,1,1,0,1
0,0,53,63,0,0,0,0,0,,,,0,0.0,1,1,0,0
0,191,161,110,5,1,1,1,0,,,,0,0.0,0,0,0,0
1,39,74,49,25,1,1,1,0,,,,0,0.0,0,0,0,0
1,64,92,50,123,1,1,1,0,,,,0,0.0,0,0,0,0
1,47,91,53,12,1,1,1,0,,,,0,0.0,0,0,0,0
0,209,138,0,0,1,1,0,0,,,,0,0.0,0,0,0,1
1,0,38,43,17,0,0,0,0,,,,0,0.0,1,1,0,0
1,0,91,0,0,0,0,0,0,,,,0,0.0,1,1,0,1
1,50,50,27,28,0,0,0,0,,,,0,0.0,0,0,0,0
1,0,102,5,8,0,0,1,0,,,,0,0.0,1,1,0,1
0,25,51,141,0,0,0,0,0,,,,0,0.0,0,0,0,0
0,98,159,91,21,1,1,1,0,,,,0,0.0,0,0,0,0
1,84,88,50,3,1,1,1,0,,,,0,0.0,0,0,0,0
1,0,136,26,0,0,0,1,0,,,,0,0.0,1,1,0,0
0,57,109,77,31,1,1,1,0,,,,0,0.0,0,0,0,0
1,125,111,54,259,1,1,1,0,,,,0,0.0,0,0,0,0
1,0,97,30,0,0,0,0,0,,,,0,0.0,1,1,0,0
0,49,39,105,8,1,1,1,0,,,,0,0.0,0,0,0,0
0,166,181,36,15,1,1,1,0,,,,0,0.0,0,0,0,0
1,77,18,6,0,1,1,0,0,,,,0,0.0,0,0,0,1
1,0,0,3,3,0,0,0,0,,,,0,0.0,1,1,1,1
1,75,59,28,31,1,1,0,0,,,,0,0.0,0,0,0,0
1,157,53,150,95,1,1,1,0,,,,0,0.0,0,0,0,0
0,277,105,119,0,1,1,0,0,,,,0,0.0,0,0,0,0
0,23,53,62,0,0,0,1,0,,,,0,0.0,0,0,0,0
0,44,78,34,57,1,1,0,0,,,,0,0.0,0,0,0,0
0,0,16,174,0,0,0,0,0,,,,0,0.0,1,1,0,0
0,98,102,125,40,1,1,1,0,,,,0,0.0,0,0,0,0
1,0,97,22,0,0,0,0,0,,,,0,0.0,1,1,0,0
1,0,11,6,5,0,0,1,0,,,,0,0.0,1,1,0,1
1,40,47,10,8,1,1,1,0,,,,0,0.0,0,0,0,0
0,180,289,293,0,1,1,0,0,,,,0,0.0,0,0,0,0
1,71,43,8,10,1,1,0,0,,,,0,0.0,0,0,0,1
1,50,74,53,30,0,0,0,0,,,,0,0.0,0,0,0,0
0,123,184,57,27,1,1,0,0,,,,0,0.0,0,0,0,0
1,84,75,35,19,1,1,1,0,,,,0,0.0,0,0,0,0
0,77,57,8,3,1,1,1,0,,,,0,0.0,0,0,0,1
1,0,116,75,36,0,0,0,0,,,,0,0.0,1,1,0,0
1,0,112,0,0,0,0,0,0,,,,0,0.0,1,1,0,1
0,0,375,0,0,1,1,0,0,,,,0,0.0,1,1,0,1
0,64,184,57,23,1,1,1,0,,,,0,0.0,0,0,0,0
1,0,67,18,0,0,0,0,0,,,,0,0.0,1,1,0,0
1,0,114,8,3,0,0,0,0,,,,0,0.0,1,1,0,1
0,10,43,16,3,1,1,1,0,,,,0,0.0,0,0,0,0
0,25,21,64,0,0,0,0,0,,,,0,0.0,0,0,0,0
0,104,97,14,9,1,1,1,0,,,,0,0.0,0,0,0,0
1,0,31,40,2,0,0,1,0,,,,0,0.0,1,1,0,0
1,0,44,36,0,0,0,0,0,,,,0,0.0,1,1,0,0
1,0,88,0,0,0,0,0,0,,,,0,0.0,1,1,0,1
1,0,115,0,0,0,0,0,0,,,,0,0.0,1,1,0,1
0,267,355,23,76,1,1,0,0,,,,0,0.0,0,0,0,0
1,0,215,22,25,0,0,1,0,,,,0,0.0,1,1,0,0
1,0,912,98,22,0,0,0,0,,,,0,0.0,1,1,0,0
0,59,128,61,40,1,1,0,0,,,,0,0.0,0,0,0,0
1,162,46,238,111,0,0,1,0,,,,0,0.0,0,0,0,0
0,79,187,94,91,1,1,1,0,,,,0,0.0,0,0,0,0
1,0,58,81,2,0,0,0,0,,,,0,0.0,1,1,0,0
0,111,98,10,5,1,1,1,0,,,,0,0.0,0,0,0,0
0,25,218,0,0,0,0,0,0,,,,0,0.0,0,0,0,1
1,0,34,8,4,0,0,0,0,,,,0,0.0,1,1,0,1
1,0,60,13,19,0,0,0,0,,,,0,0.0,1,1,0,0
0,42,80,0,0,1,1,1,0,,,,0,0.0,0,0,0,1
1,0,83,39,18,0,0,0,0,,,,0,0.0,1,1,0,0
1,0,41,33,0,0,0,0,0,,,,0,0.0,1,1,0,0
1,0,28,62,34,0,0,1,0,,,,0,0.0,1,1,0,0
0,94,58,21,29,1,1,1,0,,,,0,0.0,0,0,0,0
1,125,226,0,0,1,1,0,0,,,,0,0.0,0,0,0,1
0,0,77,30,16,0,0,0,0,,,,0,0.0,1,1,0,0
1,47,124,50,3,1,1,1,0,,,,0,0.0,0,0,0,0
1,0,128,240,0,0,0,1,0,,,,0,0.0,1,1,0,0
1,125,158,82,190,1,1,0,0,,,,0,0.0,0,0,0,0
1,0,2,2,2,0,0,0,0,,,,0,0.0,1,1,1,1
1,96,157,6,18,1,1,1,0,,,,0,0.0,0,0,0,1
0,198,26,461,0,1,1,1,0,,,,0,0.0,0,0,0,0
1,0,215,22,25,0,0,1,0,,,,0,0.0,1,1,0,0
0,180,140,332,13,1,1,1,0,,,,0,0.0,0,0,0,0
1,87,17,11,4,1,1,0,0,,,,0,0.0,0,0,0,0
1,146,465,182,59,1,1,1,0,,,,0,0.0,0,0,0,0
0,88,179,68,97,1,1,0,0,,,,0,0.0,0,0,0,0
1,0,2,0,0,0,0,0,0,,,,0,0.0,1,1,1,1
0,0,109,59,0,0,0,0,0,,,,0,0.0,1,1,0,0
1,0,208,0,0,0,0,0,0,,,,0,0.0,1,1,0,1
1,0,517,159,0,0,0,0,0,,,,0,0.0,1,1,0,0
0,308,112,433,390,1,1,1,0,,,,0,0.0,0,0,0,0
1,0,112,6,0,0,0,0,0,,,,0,0.0,1,1,0,1
1,84,178,30,32,1,1,1,0,,,,0,0.0,0,0,0,0
0,90,132,235,0,1,1,0,0,,,,0,0.0,0,0,0,0
1,39,183,78,0,1,1,0,0,,,,0,0.0,0,0,0,0
1,0,125,70,0,0,0,0,0,,,,0,0.0,1,1,0,0
0,108,240,86,97,1,1,1,0,,,,0,0.0,0,0,0,0
0,72,196,57,0,1,1,1,0,,,,0,0.0,0,0,0,0
0,10,39,20,3,1,1,1,0,,,,0,0.0,0,0,0,0
0,127,218,43,31,1,1,1,0,,,,0,0.0,0,0,0,0
1,125,295,144,39,1,1,1,0,,,,0,0.0,0,0,0,0
0,79,64,89,79,1,1,0,0,,,,0,0.0,0,0,0,0
0,98,59,140,9,1,1,1,0,,,,0,0.0,0,0,0,0
1,0,26,21,0,0,0,0,0,,,,0,0.0,1,1,0,0
1,0,171,0,0,0,0,0,0,,,,0,0.0,1,1,0,1
0,222,229,88,0,1,1,1,0,,,,0,0.0,0,0,0,0
0,0,239,255,26,0,0,1,0,,,,0,0.0,1,1,0,0
1,0,55,0,0,0,0,0,0,,,,0,0.0,1,1,0,1
0,26,107,61,110,1,1,1,0,,,,0,0.0,0,0,0,0
1,0,67,15,0,0,0,0,0,,,,0,0.0,1,1,0,0
0,36,57,70,0,1,1,0,0,,,,0,0.0,0,0,0,0
0,96,99,37,0,1,1,1,0,,,,0,0.0,0,0,0,0
0,27,7,58,0,1,1,1,0,,,,0,0.0,0,0,1,0
1,0,94,0,0,0,0,0,0,,,,0,0.0,1,1,0,1
0,40,167,32,182,1,1,1,0,,,,0,0.0,0,0,0,0
0,39,132,135,28,1,1,1,0,,,,0,0.0,0,0,0,0
1,0,106,80,30,0,0,0,0,,,,0,0.0,1,1,0,0
0,152,36,0,0,1,1,0,0,,,,0,0.0,0,0,0,1
1,75,59,28,31,1,1,0,0,,,,0,0.0,0,0,0,0
0,75,126,36,58,1,1,1,0,,,,0,0.0,0,0,0,0
0,109,125,228,135,1,1,0,0,,,,0,0.0,0,0,0,0
0,198,17,356,0,1,1,1,0,,,,0,0.0,0,0,0,0
0,67,12,12,2,1,1,0,0,,,,0,0.0,0,0,0,0
0,100,33,55,0,1,1,0,0,,,,0,0.0,0,0,0,0
0,78,139,145,117,1,1,1,0,,,,0,0.0,0,0,0,0
0,20,266,209,43,1,1,1,0,,,,0,0.0,0,0,0,0
1,0,79,152,0,0,0,0,0,,,,0,0.0,1,1,0,0
1,0,120,59,86,0,0,1,0,,,,0,0.0,1,1,0,0
1,41,213,73,0,1,1,0,0,,,,0,0.0,0,0,0,0
0,25,14,87,0,0,0,0,0,,,,0,0.0,0,0,0,0
0,31,153,105,36,1,1,0,0,,,,0,0.0,0,0,0,0
1,0,215,22,25,0,0,1,0,,,,0,0.0,1,1,0,0
0,86,161,5,16,1,1,1,0,,,,0,0.0,0,0,0,1
0,57,134,85,44,1,1,0,0,,,,0,0.0,0,0,0,0
1,0,58,81,2,0,0,0,0,,,,0,0.0,1,1,0,0
1,0,67,18,0,0,0,0,0,,,,0,0.0,1,1,0,0
0,0,49,7,0,0,0,0,0,,,,0,0.0,1,1,0,1
0,59,35,195,0,1,1,0,0,,,,0,0.0,0,0,0,0
1,0,69,45,46,0,0,0,0,,,,0,0.0,1,1,0,0
0,172,132,0,0,1,1,0,0,,,,0,0.0,0,0,0,1
1,0,89,3,3,0,0,0,0,,,,0,0.0,1,1,0,1
1,0,51,26,17,0,0,0,0,,,,0,0.0,1,1,0,0
1,0,115,0,0,0,0,0,0,,,,0,0.0,1,1,0,1
0,0,21,59,26,1,1,0,0,,,,0,0.0,1,1,0,0
0,135,76,96,0,1,1,1,0,,,,0,0.0,0,0,0,0
1,0,42,437,8,1,1,0,0,,,,0,0.0,1,1,0,0
0,77,51,12,10,1,1,1,0,,,,0,0.0,0,0,0,0
1,81,93,88,0,1,1,0,0,,,,0,0.0,0,0,0,0
1,0,112,0,0,0,0,0,0,,,,0,0.0,1,1,0,1
1,79,185,140,0,1,1,1,0,,,,0,0.0,0,0,0,0
0,290,182,0,0,1,1,0,0,,,,0,0.0,0,0,0,1
0,62,79,69,10,1,1,1,0,,,,0,0.0,0,0,0,0
1,0,43,54,33,0,0,0,0,,,,0,0.0,1,1,0,0
0,25,84,0,0,0,0,0,0,,,,0,0.0,0,0,0,1
0,60,31,0,0,1,1,0,0,,,,0,0.0,0,0,0,1
1,125,101,297,114,1,1,1,0,,,,0,0.0,0,0,0,0
0,78,289,0,0,1,1,0,0,,,,0,0.0,0,0,0,1
1,105,239,3,14,1,1,1,0,,,,0,0.0,0,0,0,1
1,0,239,0,0,0,0,0,0,,,,0,0.0,1,1,0,1
1,0,76,32,24,0,0,0,0,,,,0,0.0,1,1,0,0
0,211,371,106,104,1,1,1,0,,,,0,0.0,0,0,0,0
0,0,78,67,0,1,1,1,0,,,,0,0.0,1,1,0,0
1,0,770,54,0,0,0,0,0,,,,0,0.0,1,1,0,0
0,144,33,74,20,1,1,0,0,,,,0,0.0,0,0,0,0
1,50,50,27,28,0,0,0,0,,,,0,0.0,0,0,0,0
1,0,83,39,18,0,0,0,0,,,,0,0.0,1,1,0,0
1,125,111,54,259,1,1,1,0,,,,0,0.0,0,0,0,0
0,42,106,67,0,1,1,1,0,,,,0,0.0,0,0,0,0
0,120,111,76,79,1,1,1,0,,,,0,0.0,0,0,0,0
0,86,34,30,25,1,1,1,0,,,,0,0.0,0,0,0,0
1,0,222,0,0,0,0,0,0,,,,0,0.0,1,1,0,1
0,80,71,48,96,1,1,0,0,,,,0,0.0,0,0,0,0
1,0,347,68,0,0,0,0,0,,,,0,0.0,1,1,0,0
0,79,209,65,35,1,1,1,0,,,,0,0.0,0,0,0,0
1,111,102,271,85,1,1,1,0,,,,0,0.0,0,0,0,0
0,42,69,0,0,1,1,1,0,,,,0,0.0,0,0,0,1
1,0,65,3,0,0,0,0,0,,,,0,0.0,1,1,0,1
0,0,158,0,0,0,0,0,0,,,,0,0.0,1,1,0,1
1,0,157,30,21,0,0,0,0,,,,0,0.0,1,1,0,0
1,0,215,0,0,0,0,0,0,,,,0,0.0,1,1,0,1
1,0,101,17,80,0,0,0,0,,,,0,0.0,1,1,0,0
1,0,215,22,25,0,0,1,0,,,,0,0.0,1,1,0,0
0,112,85,27,32,1,1,1,0,,,,0,0.0,0,0,0,0
1,0,60,13,14,0,0,0,0,,,,0,0.0,1,1,0,0
1,157,22,446,105,1,1,1,0,,,,0,0.0,0,0,0,0
1,47,124,50,3,1,1,1,0,,,,0,0.0,0,0,0,0
0,25,159,109,0,0,0,0,0,,,,0,0.0,0,0,0,0
1,0,187,96,22,0,0,0,0,,,,0,0.0,1,1,0,0
1,0,770,54,0,0,0,0,0,,,,0,0.0,1,1,0,0
1,0,215,22,25,0,0,1,0,,,,0,0.0,1,1,0,0
1,0,60,13,19,0,0,0,0,,,,0,0.0,1,1,0,0
0,157,137,135,216,1,1,1,0,,,,0,0.0,0,0,0,0
1,0,236,0,0,0,0,0,0,,,,0,0.0,1,1,0,1
1,0,112,0,0,0,0,0,0,,,,0,0.0,1,1,0,1
0,83,153,33,47,1,1,0,0,,,,0,0.0,0,0,0,0
0,198,25,456,0,1,1,1,0,,,,0,0.0,0,0,0,0
0,54,83,44,0,1,1,0,0,,,,0,0.0,0,0,0,0
0,10,51,17,3,1,1,1,0,,,,0,0.0,0,0,0,0
1,84,57,36,30,1,1,1,0,,,,0,0.0,0,0,0,0
1,0,401,144,0,0,0,0,0,,,,0,0.0,1,1,0,0
1,0,68,55,23,0,0,0,0,,,,0,0.0,1,1,0,0
1,0,72,111,20,0,0,0,0,,,,0,0.0,1,1,0,0
1,39,261,78,0,1,1,0,0,,,,0,0.0,0,0,0,0
0,31,69,91,66,1,1,0,0,,,,0,0.0,0,0,0,0
0,127,210,71,42,1,1,1,0,,,,0,0.0,0,0,0,0
1,41,285,314,0,1,1,0,0,,,,0,0.0,0,0,0,0
1,0,16,0,0,0,0,1,0,,,,0,0.0,1,1,0,1
0,64,87,132,0,1,1,0,0,,,,0,0.0,0,0,0,0
0,0,318,0,0,0,0,0,0,,,,0,0.0,1,1,0,1
0,0,39,0,0,0,0,0,0,,,,0,0.0,1,1,0,1
1,0,144,0,0,0,0,0,0,,,,0,0.0,1,1,0,1
1,0,1,0,0,0,0,0,0,,,,0,0.0,1,1,1,1
1,0,215,0,0,0,0,0,0,,,,0,0.0,1,1,0,1
1,0,68,17,54,0,0,0,0,,,,0,0.0,1,1,0,0
1,45,133,55,0,1,1,1,0,,,,0,0.0,0,0,0,0
0,78,137,146,117,1,1,1,0,,,,0,0.0,0,0,0,0
1,0,55,18,0,0,0,0,0,,,,0,0.0,1,1,0,0
0,125,108,26,15,1,1,1,0,,,,0,0.0,0,0,0,0
0,28,102,188,24,1,1,1,0,,,,0,0.0,0,0,0,0
0,25,77,0,0,0,0,0,0,,,,0,0.0,0,0,0,1
0,0,78,67,0,1,1,1,0,,,,0,0.0,1,1,0,0
1,79,124,59,0,1,1,1,0,,,,0,0.0,0,0,0,0
1,125,263,147,114,1,1,1,0,,,,0,0.0,0,0,0,0
0,122,129,82,58,1,1,0,0,,,,0,0.0,0,0,0,0
1,75,59,28,31,1,1,0,0,,,,0,0.0,0,0,0,0
1,0,65,116,48,1,1,1,0,,,,0,0.0,1,1,0,0
1,111,282,143,79,1,1,1,0,,,,0,0.0,0,0,0,0
0,198,16,356,0,1,1,1,0,,,,0,0.0,0,0,0,0
1,77,37,11,0,1,1,1,0,,,,0,0.0,0,0,0,0
0,0,362,0,0,1,1,0,0,,,,0,0.0,1,1,0,1
0,247,380,146,1,1,1,1,0,,,,0,0.0,0,0,0,0
0,10,37,20,3,1,1,0,0,,,,0,0.0,0,0,0,0
1,157,15,36,2,1,1,1,0,,,,0,0.0,0,0,0,0
0,43,39,94,104,1,1,1,0,,,,0,0.0,0,0,0,0
1,0,215,22,25,0,0,1,0,,,,0,0.0,1,1,0,0
0,81,33,17,8,0,0,0,0,,,,0,0.0,0,0,0,0
0,136,55,0,0,1,1,0,0,,,,0,0.0,0,0,0,1
1,0,67,18,0,0,0,0,0,,,,0,0.0,1,1,0,0
0,27,50,206,0,1,1,1,0,,,,0,0.0,0,0,0,0
1,0,94,0,0,0,0,0,0,,,,0,0.0,1,1,0,1
1,0,68,17,54,0,0,0,0,,,,0,0.0,1,1,0,0
0,70,73,70,6,1,1,0,0,,,,0,0.0,0,0,0,0
0,78,179,149,0,1,1,0,0,,,,0,0.0,0,0,0,0
1,0,125,70,0,0,0,0,0,,,,0,0.0,1,1,0,0
1,84,174,31,5,1,1,1,0,,,,0,0.0,0,0,0,0
0,50,146,50,46,1,1,0,0,,,,0,0.0,0,0,0,0
0,176,348,136,22,1,1,1,0,,,,0,0.0,0,0,0,0
0,28,82,28,0,0,0,0,0,,,,0,0.0,0,0,0,0
1,0,58,109,36,0,0,0,0,,,,0,0.0,1,1,0,0
0,101,28,16,11,1,1,1,0,,,,0,0.0,0,0,0,0
0,56,176,0,0,1,1,1,0,,,,0,0.0,0,0,0,1
1,0,68,17,54,0,0,0,0,,,,0,0.0,1,1,0,0
0,125,54,43,32,1,1,0,0,,,,0,0.0,0,0,0,0
0,132,696,175,0,1,1,0,0,,,,0,0.0,0,0,0,0
0,41,121,73,26,1,1,1,0,,,,0,0.0,0,0,0,0
1,0,215,22,25,0,0,1,0,,,,0,0.0,1,1,0,0
0,0,146,96,0,0,0,0,0,,,,0,0.0,1,1,0,0
0,267,151,36,87,1,1,1,0,,,,0,0.0,0,0,0,0
1,0,122,171,0,0,0,1,0,,,,0,0.0,1,1,0,0
1,47,124,50,3,1,1,1,0,,,,0,0.0,0,0,0,0
1,81,93,88,0,1,1,0,0,,,,0,0.0,0,0,0,0
0,41,168,0,105,1,1,1,0,,,,0,0.0,0,0,0,1
1,0,184,0,0,0,0,0,0,,,,0,0.0,1,1,0,1
1,0,16,39,25,0,0,1,0,,,,0,0.0,1,1,0,0
1,0,90,0,0,0,0,0,0,,,,0,0.0,1,1,0,1
1,41,209,77,22,1,1,0,0,,,,0,0.0,0,0,0,0
0,77,80,0,0,1,1,0,0,,,,0,0.0,0,0,0,1
0,69,104,112,27,1,1,0,0,,,,0,0.0,0,0,0,0
0,23,120,25,22,1,1,1,0,,,,0,0.0,0,0,0,0
0,74,31,16,17,1,1,1,0,,,,0,0.0,0,0,0,0
1,0,454,80,22,0,0,0,0,,,,0,0.0,1,1,0,0
1,0,44,17,80,0,0,0,0,,,,0,0.0,1,1,0,0
0,74,386,0,0,1,1,0,0,,,,0,0.0,0,0,0,1
0,0,133,0,0,0,0,0,0,,,,0,0.0,1,1,0,1
0,172,191,87,0,1,1,0,0,,,,0,0.0,0,0,0,0
1,0,34,8,4,0,0,0,0,,,,0,0.0,1,1,0,1
1,84,178,30,32,1,1,1,0,,,,0,0.0,0,0,0,0
0,42,199,0,0,1,1,1,0,,,,0,0.0,0,0,0,1
1,0,215,22,25,0,0,1,0,,,,0,0.0,1,1,0,0
1,0,69,111,20,0,0,0,0,,,,0,0.0,1,1,0,0
1,146,263,147,87,1,1,1,0,,,,0,0.0,0,0,0,0
1,0,90,48,0,0,0,0,0,,,,0,0.0,1,1,0,0
0,61,196,73,22,1,1,1,0,,,,0,0.0,0,0,0,0
0,57,82,42,58,1,1,1,0,,,,0,0.0,0,0,0,0
1,0,60,13,14,0,0,0,0,,,,0,0.0,1,1,0,0
0,91,102,341,0,1,1,0,0,,,,0,0.0,0,0,0,0
1,146,101,297,87,1,1,1,0,,,,0,0.0,0,0,0,0
1,0,68,4,2,1,1,0,0,,,,0,0.0,1,1,0,1
1,0,16,0,0,0,0,1,0,,,,0,0.0,1,1,0,1
1,0,114,0,0,0,0,0,0,,,,0,0.0,1,1,0,1
0,10,43,16,3,1,1,1,0,,,,0,0.0,0,0,0,0
0,0,311,73,60,0,0,0,0,,,,0,0.0,1,1,0,0
1,125,0,286,21,1,1,1,0,,,,0,0.0,0,0,1,0
0,77,61,8,2,1,1,1,0,,,,0,0.0,0,0,0,1
0,81,29,188,11,1,1,0,0,,,,0,0.0,0,0,0,0
0,106,181,48,0,1,1,1,0,,,,0,0.0,0,0,0,0
0,22,187,10,25,1,1,1,0,,,,0,0.0,0,0,0,0
1,125,127,68,0,1,1,1,0,,,,0,0.0,0,0,0,0
1,0,107,5,4,0,0,0,0,,,,0,0.0,1,1,0,1
1,0,112,0,0,0,0,0,0,,,,0,0.0,1,1,0,1
1,125,158,82,190,1,1,0,0,,,,0,0.0,0,0,0,0
1,0,98,57,1,0,0,0,0,,,,0,0.0,1,1,0,0
1,49,135,18,8,1,1,0,0,,,,0,0.0,0,0,0,0
0,126,125,15,31,1,1,1,0,,,,0,0.0,0,0,0,0
1,75,70,39,31,1,1,0,0,,,,0,0.0,0,0,0,0
1,0,46,35,27,0,0,0,0,,,,0,0.0,1,1,0,0
1,125,270,38,47,1,1,0,0,,,,0,0.0,0,0,0,0
1,0,254,77,0,0,0,0,0,,,,0,0.0,1,1,0,0
0,25,62,0,0,0,0,0,0,,,,0,0.0,0,0,0,1
1,0,106,118,0,1,1,1,0,,,,0,0.0,1,1,0,0
0,0,482,54,60,0,0,0,0,,,,0,0.0,1,1,0,0
0,211,242,166,112,1,1,1,0,,,,0,0.0,0,0,0,0
1,0,152,0,0,0,0,0,0,,,,0,0.0,1,1,0,1
1,0,40,48,20,0,0,0,0,,,,0,0.0,1,1,0,0
0,92,43,97,26,1,1,0,0,,,,0,0.0,0,0,0,0
1,0,49,124,20,0,0,0,0,,,,0,0.0,1,1,0,0
0,95,86,21,16,0,0,0,0,,,,0,0.0,0,0,0,0
0,130,44,61,0,1,1,0,0,,,,0,0.0,0,0,0,0
1,20,18,9,6,0,0,0,0,,,,0,0.0,0,0,0,1
0,78,193,12,14,1,1,1,0,,,,0,0.0,0,0,0,0
1,0,88,0,0,0,0,0,0,,,,0,0.0,1,1,0,1
1,0,26,21,0,0,0,0,0,,,,0,0.0,1,1,0,0
1,41,346,100,22,1,1,0,0,,,,0,0.0,0,0,0,0
1,0,68,17,54,0,0,0,0,,,,0,0.0,1,1,0,0
0,139,169,113,89,1,1,0,0,,,,0,0.0,0,0,0,0
1,0,45,14,53,0,0,0,0,,,,0,0.0,1,1,0,0
0,75,201,201,0,0,0,0,0,,,,0,0.0,0,0,0,0
0,0,203,252,74,0,0,0,0,,,,0,0.0,1,1,0,0
1,0,43,58,0,0,0,0,0,,,,0,0.0,1,1,0,0
1,71,6,0,0,1,1,0,0,,,,0,0.0,0,0,1,1
1,60,225,25,25,1,1,0,0,,,,0,0.0,0,0,0,0
1,111,95,13,5,1,1,0,0,,,,0,0.0,0,0,0,0
1,0,215,0,0,0,0,0,0,,,,0,0.0,1,1,0,1
1,0,218,101,14,0,0,0,0,,,,0,0.0,1,1,0,0
0,18,123,57,75,1,1,1,0,,,,0,0.0,0,0,0,0
1,0,105,0,0,0,0,0,0,,,,0,0.0,1,1,0,1
1,0,48,35,0,0,0,0,0,,,,0,0.0,1,1,0,0
1,118,46,33,13,1,1,0,0,,,,0,0.0,0,0,0,0
0,70,62,291,0,1,1,0,0,,,,0,0.0,0,0,0,0
1,111,185,75,0,1,1,1,0,,,,0,0.0,0,0,0,0
0,191,197,17,2,1,1,1,0,,,,0,0.0,0,0,0,0
1,77,37,11,0,1,1,1,0,,,,0,0.0,0,0,0,0
0,10,41,16,3,1,1,1,0,,,,0,0.0,0,0,0,0
1,0,18,0,1,0,0,0,0,,,,0,0.0,1,1,0,1
1,0,349,74,0,0,0,0,0,,,,0,0.0,1,1,0,0
1,0,71,111,20,0,0,0,0,,,,0,0.0,1,1,0,0
1,0,64,0,9,0,0,0,0,,,,0,0.0,1,1,0,1
0,125,35,40,13,1,1,0,0,,,,0,0.0,0,0,0,0
0,0,34,35,122,0,0,0,0,,,,0,0.0,1,1,0,0
1,0,171,0,0,0,0,0,0,,,,0,0.0,1,1,0,1
0,124,208,26,63,1,1,1,0,,,,0,0.0,0,0,0,0
1,0,258,112,61,0,0,0,0,,,,0,0.0,1,1,0,0
